Measures Filter,Date of Last Report ,Cumulative Incidence (c),Country or Subregion,Deaths,EW,Imported,Confirmed,Last_Report,Last Epidemiological Week Reported (a),Total Cases (b),Year,Population x 1000
,2/17/2018,,Martinique,,39,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,39,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,39,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,39,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,40,,187,12/30/2017,40,"1,132",2017,375
29,12/30/2017,9.93,Barbados,,40,,2,12/30/2017,40,29,2017,292
1551,12/30/2017,14.03,Bolivia,0,40,,605,12/30/2017,40,"1,551",2017,11052
19,12/30/2017,32.76,Cayman Islands,,40,,0,12/30/2017,40,19,2017,58
120,12/30/2017,1.3,Honduras,,40,,4,12/30/2017,40,120,2017,9265
157,12/30/2017,5.43,Jamaica,,40,,0,12/30/2017,40,157,2017,2890
629,12/30/2017,3.72,Guatemala,,40,,144,12/30/2017,40,629,2017,16914
7,12/30/2017,6.25,Grenada,,40,,6,12/30/2017,40,7,2017,112
0,12/30/2017,0,Dominica,,40,,0,12/30/2017,40,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,40,,0,12/30/2017,40,9,2017,10767
1498,12/30/2017,3.05,Colombia,,40,,3,12/30/2017,40,"1,498",2017,49066
3183,12/30/2017,19.15,Ecuador,,40,,"2,134",12/30/2017,40,"3,183",2017,16625
0,12/30/2017,0,Virgin Islands (UK),,40,,0,12/30/2017,40,0,2017,35
2180,12/30/2017,44.44,Costa Rica,,40,,"2,180",12/30/2017,40,"2,180",2017,4906
0,12/30/2017,0,Canada,0,40,0,,12/30/2017,40,0,2017,0
29379,12/30/2017,14.04,Brazil,,40,,"8,824",12/30/2017,40,"29,379",2017,209288
86,12/30/2017,21.77,Bahamas,,40,,0,12/30/2017,40,86,2017,395
684,12/30/2017,1.55,Argentina,,40,,250,12/30/2017,40,684,2017,44271
628,12/30/2017,0.49,Mexico,,40,,628,12/30/2017,40,628,2017,129163
2,12/30/2017,40,Montserrat,,40,,0,12/30/2017,40,2,2017,5
416,12/30/2017,277.33,Curaçao,,40,,140,12/30/2017,40,416,2017,150
706,12/30/2017,613.91,Aruba,,40,,617,12/30/2017,40,706,2017,115
716,12/30/2017,11.51,Nicaragua,,40,,,12/30/2017,40,716,2017,6218
1891,12/30/2017,46.13,Panama,,40,,243,12/30/2017,40,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,40,,2,12/30/2017,40,84,2017,6811
5361,12/30/2017,16.67,Peru,,40,,513,12/30/2017,40,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,40,,0,12/30/2017,40,4,2017,53
12,12/30/2017,70.59,Anguilla,,40,,4,12/30/2017,40,12,2017,17
0,12/30/2017,0,Saint Lucia,0,40,,0,12/30/2017,40,0,2017,165
9,12/30/2017,1.6,Suriname,,40,,1,12/30/2017,40,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,40,,1,12/30/2017,40,28,2017,53
0,10/7/2017,0,Uruguay,0,40,0,,10/7/2017,40,0,2017,3457
,2/24/2018,,French Guiana,,40,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,40,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,40,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,40,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,40,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,40,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,40,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,40,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,40,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,41,,187,12/30/2017,41,"1,132",2017,375
29,12/30/2017,9.93,Barbados,,41,,2,12/30/2017,41,29,2017,292
1560,12/30/2017,14.12,Bolivia,0,41,,605,12/30/2017,41,"1,560",2017,11052
19,12/30/2017,32.76,Cayman Islands,,41,,0,12/30/2017,41,19,2017,58
120,12/30/2017,1.3,Honduras,,41,,4,12/30/2017,41,120,2017,9265
157,12/30/2017,5.43,Jamaica,,41,,0,12/30/2017,41,157,2017,2890
633,12/30/2017,3.74,Guatemala,,41,,144,12/30/2017,41,633,2017,16914
7,12/30/2017,6.25,Grenada,,41,,6,12/30/2017,41,7,2017,112
0,12/30/2017,0,Dominica,,41,,0,12/30/2017,41,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,41,,0,12/30/2017,41,9,2017,10767
1498,12/30/2017,3.05,Colombia,,41,,3,12/30/2017,41,"1,498",2017,49066
3183,12/30/2017,19.15,Ecuador,,41,,"2,134",12/30/2017,41,"3,183",2017,16625
0,12/30/2017,0,Virgin Islands (UK),,41,,0,12/30/2017,41,0,2017,35
0,12/30/2017,0,Canada,0,41,0,,12/30/2017,41,0,2017,0
2204,12/30/2017,44.92,Costa Rica,,41,,"2,204",12/30/2017,41,"2,204",2017,4906
29586,12/30/2017,14.14,Brazil,,41,,"8,852",12/30/2017,41,"29,586",2017,209288
86,12/30/2017,21.77,Bahamas,,41,,0,12/30/2017,41,86,2017,395
684,12/30/2017,1.55,Argentina,,41,,250,12/30/2017,41,684,2017,44271
628,12/30/2017,0.49,Mexico,,41,,628,12/30/2017,41,628,2017,129163
2,12/30/2017,40,Montserrat,,41,,0,12/30/2017,41,2,2017,5
416,12/30/2017,277.33,Curaçao,,41,,140,12/30/2017,41,416,2017,150
706,12/30/2017,613.91,Aruba,,41,,617,12/30/2017,41,706,2017,115
722,12/30/2017,11.61,Nicaragua,,41,,,12/30/2017,41,722,2017,6218
1891,12/30/2017,46.13,Panama,,41,,243,12/30/2017,41,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,41,,2,12/30/2017,41,84,2017,6811
5361,12/30/2017,16.67,Peru,,41,,513,12/30/2017,41,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,41,,0,12/30/2017,41,4,2017,53
12,12/30/2017,70.59,Anguilla,,41,,4,12/30/2017,41,12,2017,17
0,12/30/2017,0,Saint Lucia,0,41,,0,12/30/2017,41,0,2017,165
9,12/30/2017,1.6,Suriname,,41,,1,12/30/2017,41,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,41,,1,12/30/2017,41,28,2017,53
0,10/7/2017,0,Uruguay,0,41,0,,10/7/2017,40,0,2017,3457
,2/24/2018,,French Guiana,,41,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,41,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,41,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,41,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,41,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,41,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,41,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,41,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,41,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,42,,187,12/30/2017,42,"1,132",2017,375
29,12/30/2017,9.93,Barbados,,42,,2,12/30/2017,42,29,2017,292
19,12/30/2017,32.76,Cayman Islands,,42,,0,12/30/2017,42,19,2017,58
120,12/30/2017,1.3,Honduras,,42,,4,12/30/2017,42,120,2017,9265
157,12/30/2017,5.43,Jamaica,,42,,0,12/30/2017,42,157,2017,2890
645,12/30/2017,3.81,Guatemala,,42,,147,12/30/2017,42,645,2017,16914
7,12/30/2017,6.25,Grenada,,42,,6,12/30/2017,42,7,2017,112
0,12/30/2017,0,Dominica,,42,,0,12/30/2017,42,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,42,,0,12/30/2017,42,9,2017,10767
1498,12/30/2017,3.05,Colombia,,42,,3,12/30/2017,42,"1,498",2017,49066
3183,12/30/2017,19.15,Ecuador,,42,,"2,134",12/30/2017,42,"3,183",2017,16625
0,12/30/2017,0,Virgin Islands (UK),,42,,0,12/30/2017,42,0,2017,35
0,12/30/2017,0,Canada,0,42,0,,12/30/2017,42,0,2017,0
2230,12/30/2017,45.45,Costa Rica,,42,,"2,230",12/30/2017,42,"2,230",2017,4906
1572,12/30/2017,14.22,Bolivia,0,42,,608,12/30/2017,42,"1,572",2017,11052
29808,12/30/2017,14.24,Brazil,,42,,"8,879",12/30/2017,42,"29,808",2017,209288
86,12/30/2017,21.77,Bahamas,,42,,0,12/30/2017,42,86,2017,395
684,12/30/2017,1.55,Argentina,,42,,250,12/30/2017,42,684,2017,44271
628,12/30/2017,0.49,Mexico,,42,,628,12/30/2017,42,628,2017,129163
2,12/30/2017,40,Montserrat,,42,,0,12/30/2017,42,2,2017,5
416,12/30/2017,277.33,Curaçao,,42,,140,12/30/2017,42,416,2017,150
706,12/30/2017,613.91,Aruba,,42,,617,12/30/2017,42,706,2017,115
728,12/30/2017,11.71,Nicaragua,,42,,,12/30/2017,42,728,2017,6218
1891,12/30/2017,46.13,Panama,,42,,243,12/30/2017,42,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,42,,2,12/30/2017,42,84,2017,6811
5361,12/30/2017,16.67,Peru,,42,,513,12/30/2017,42,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,42,,0,12/30/2017,42,4,2017,53
12,12/30/2017,70.59,Anguilla,,42,,4,12/30/2017,42,12,2017,17
0,12/30/2017,0,Saint Lucia,0,42,,0,12/30/2017,42,0,2017,165
9,12/30/2017,1.6,Suriname,,42,,1,12/30/2017,42,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,42,,1,12/30/2017,42,28,2017,53
0,10/7/2017,0,Uruguay,0,42,0,,10/7/2017,40,0,2017,3457
,2/24/2018,,French Guiana,,42,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,42,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,42,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,42,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,42,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,42,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,42,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,42,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,42,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,43,,187,12/30/2017,43,"1,132",2017,375
29,12/30/2017,9.93,Barbados,,43,,2,12/30/2017,43,29,2017,292
19,12/30/2017,32.76,Cayman Islands,,43,,0,12/30/2017,43,19,2017,58
120,12/30/2017,1.3,Honduras,,43,,4,12/30/2017,43,120,2017,9265
157,12/30/2017,5.43,Jamaica,,43,,0,12/30/2017,43,157,2017,2890
653,12/30/2017,3.86,Guatemala,,43,,150,12/30/2017,43,653,2017,16914
7,12/30/2017,6.25,Grenada,,43,,6,12/30/2017,43,7,2017,112
0,12/30/2017,0,Dominica,,43,,0,12/30/2017,43,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,43,,0,12/30/2017,43,9,2017,10767
1498,12/30/2017,3.05,Colombia,,43,,3,12/30/2017,43,"1,498",2017,49066
3183,12/30/2017,19.15,Ecuador,,43,,"2,134",12/30/2017,43,"3,183",2017,16625
0,12/30/2017,0,Virgin Islands (UK),,43,,0,12/30/2017,43,0,2017,35
0,12/30/2017,0,Canada,0,43,0,,12/30/2017,43,0,2017,0
2262,12/30/2017,46.11,Costa Rica,,43,,"2,262",12/30/2017,43,"2,262",2017,4906
1578,12/30/2017,14.28,Bolivia,0,43,,610,12/30/2017,43,"1,578",2017,11052
29980,12/30/2017,14.32,Brazil,,43,,"8,910",12/30/2017,43,"29,980",2017,209288
86,12/30/2017,21.77,Bahamas,,43,,0,12/30/2017,43,86,2017,395
684,12/30/2017,1.55,Argentina,,43,,250,12/30/2017,43,684,2017,44271
628,12/30/2017,0.49,Mexico,,43,,628,12/30/2017,43,628,2017,129163
2,12/30/2017,40,Montserrat,,43,,0,12/30/2017,43,2,2017,5
416,12/30/2017,277.33,Curaçao,,43,,140,12/30/2017,43,416,2017,150
706,12/30/2017,613.91,Aruba,,43,,617,12/30/2017,43,706,2017,115
731,12/30/2017,11.76,Nicaragua,,43,,,12/30/2017,43,731,2017,6218
1891,12/30/2017,46.13,Panama,,43,,243,12/30/2017,43,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,43,,2,12/30/2017,43,84,2017,6811
5361,12/30/2017,16.67,Peru,,43,,513,12/30/2017,43,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,43,,0,12/30/2017,43,4,2017,53
12,12/30/2017,70.59,Anguilla,,43,,4,12/30/2017,43,12,2017,17
0,12/30/2017,0,Saint Lucia,0,43,,0,12/30/2017,43,0,2017,165
9,12/30/2017,1.6,Suriname,,43,,1,12/30/2017,43,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,43,,1,12/30/2017,43,28,2017,53
0,10/7/2017,0,Uruguay,0,43,0,,10/7/2017,40,0,2017,3457
,2/24/2018,,French Guiana,,43,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,43,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,43,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,43,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,43,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,43,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,43,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,43,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,43,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,44,,187,12/30/2017,44,"1,132",2017,375
29,12/30/2017,9.93,Barbados,,44,,2,12/30/2017,44,29,2017,292
19,12/30/2017,32.76,Cayman Islands,,44,,0,12/30/2017,44,19,2017,58
120,12/30/2017,1.3,Honduras,,44,,4,12/30/2017,44,120,2017,9265
157,12/30/2017,5.43,Jamaica,,44,,0,12/30/2017,44,157,2017,2890
663,12/30/2017,3.92,Guatemala,,44,,150,12/30/2017,44,663,2017,16914
7,12/30/2017,6.25,Grenada,,44,,6,12/30/2017,44,7,2017,112
0,12/30/2017,0,Dominica,,44,,0,12/30/2017,44,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,44,,0,12/30/2017,44,9,2017,10767
1498,12/30/2017,3.05,Colombia,,44,,3,12/30/2017,44,"1,498",2017,49066
3183,12/30/2017,19.15,Ecuador,,44,,"2,134",12/30/2017,44,"3,183",2017,16625
0,12/30/2017,0,Virgin Islands (UK),,44,,0,12/30/2017,44,0,2017,35
0,12/30/2017,0,Canada,0,44,0,,12/30/2017,44,0,2017,0
2289,12/30/2017,46.66,Costa Rica,,44,,"2,289",12/30/2017,44,"2,289",2017,4906
1589,12/30/2017,14.38,Bolivia,0,44,,615,12/30/2017,44,"1,589",2017,11052
30193,12/30/2017,14.43,Brazil,,44,,"8,937",12/30/2017,44,"30,193",2017,209288
86,12/30/2017,21.77,Bahamas,,44,,0,12/30/2017,44,86,2017,395
684,12/30/2017,1.55,Argentina,,44,,250,12/30/2017,44,684,2017,44271
628,12/30/2017,0.49,Mexico,,44,,628,12/30/2017,44,628,2017,129163
2,12/30/2017,40,Montserrat,,44,,0,12/30/2017,44,2,2017,5
416,12/30/2017,277.33,Curaçao,,44,,140,12/30/2017,44,416,2017,150
706,12/30/2017,613.91,Aruba,,44,,617,12/30/2017,44,706,2017,115
733,12/30/2017,11.79,Nicaragua,,44,,,12/30/2017,44,733,2017,6218
1891,12/30/2017,46.13,Panama,,44,,243,12/30/2017,44,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,44,,2,12/30/2017,44,84,2017,6811
5361,12/30/2017,16.67,Peru,,44,,513,12/30/2017,44,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,44,,0,12/30/2017,44,4,2017,53
12,12/30/2017,70.59,Anguilla,,44,,4,12/30/2017,44,12,2017,17
0,12/30/2017,0,Saint Lucia,0,44,,0,12/30/2017,44,0,2017,165
9,12/30/2017,1.6,Suriname,,44,,1,12/30/2017,44,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,44,,1,12/30/2017,44,28,2017,53
0,10/7/2017,0,Uruguay,0,44,0,,10/7/2017,40,0,2017,3457
,2/24/2018,,French Guiana,,44,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,44,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,44,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,44,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,44,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,44,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,44,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,44,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,44,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,45,,187,12/30/2017,45,"1,132",2017,375
29,12/30/2017,9.93,Barbados,,45,,2,12/30/2017,45,29,2017,292
120,12/30/2017,1.3,Honduras,,45,,4,12/30/2017,45,120,2017,9265
157,12/30/2017,5.43,Jamaica,,45,,0,12/30/2017,45,157,2017,2890
671,12/30/2017,3.97,Guatemala,,45,,151,12/30/2017,45,671,2017,16914
7,12/30/2017,6.25,Grenada,,45,,6,12/30/2017,45,7,2017,112
0,12/30/2017,0,Dominica,,45,,0,12/30/2017,45,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,45,,0,12/30/2017,45,9,2017,10767
1498,12/30/2017,3.05,Colombia,,45,,3,12/30/2017,45,"1,498",2017,49066
3183,12/30/2017,19.15,Ecuador,,45,,"2,134",12/30/2017,45,"3,183",2017,16625
0,12/30/2017,0,Virgin Islands (UK),,45,,0,12/30/2017,45,0,2017,35
0,12/30/2017,0,Canada,0,45,0,,12/30/2017,45,0,2017,0
2309,12/30/2017,47.06,Costa Rica,,45,,"2,309",12/30/2017,45,"2,309",2017,4906
1603,12/30/2017,14.5,Bolivia,0,45,,616,12/30/2017,45,"1,603",2017,11052
30413,12/30/2017,14.53,Brazil,,45,,"8,972",12/30/2017,45,"30,413",2017,209288
19,12/30/2017,32.76,Cayman Islands,,45,,0,12/30/2017,45,19,2017,58
86,12/30/2017,21.77,Bahamas,,45,,0,12/30/2017,45,86,2017,395
684,12/30/2017,1.55,Argentina,,45,,250,12/30/2017,45,684,2017,44271
2612,12/30/2017,2.02,Mexico,,45,,"2,612",12/30/2017,45,"2,612",2017,129163
2,12/30/2017,40,Montserrat,,45,,0,12/30/2017,45,2,2017,5
416,12/30/2017,277.33,Curaçao,,45,,140,12/30/2017,45,416,2017,150
706,12/30/2017,613.91,Aruba,,45,,617,12/30/2017,45,706,2017,115
734,12/30/2017,11.8,Nicaragua,,45,,,12/30/2017,45,734,2017,6218
1891,12/30/2017,46.13,Panama,,45,,243,12/30/2017,45,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,45,,2,12/30/2017,45,84,2017,6811
5361,12/30/2017,16.67,Peru,,45,,513,12/30/2017,45,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,45,,0,12/30/2017,45,4,2017,53
12,12/30/2017,70.59,Anguilla,,45,,4,12/30/2017,45,12,2017,17
0,12/30/2017,0,Saint Lucia,0,45,,0,12/30/2017,45,0,2017,165
9,12/30/2017,1.6,Suriname,,45,,1,12/30/2017,45,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,45,,1,12/30/2017,45,28,2017,53
0,10/7/2017,0,Uruguay,0,45,0,,10/7/2017,40,0,2017,3457
,2/24/2018,,French Guiana,,45,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,45,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,45,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,45,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,45,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,45,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,45,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,45,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,45,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,46,,187,12/30/2017,46,"1,132",2017,375
120,12/30/2017,1.3,Honduras,,46,,4,12/30/2017,46,120,2017,9265
157,12/30/2017,5.43,Jamaica,,46,,0,12/30/2017,46,157,2017,2890
677,12/30/2017,4,Guatemala,,46,,153,12/30/2017,46,677,2017,16914
7,12/30/2017,6.25,Grenada,,46,,6,12/30/2017,46,7,2017,112
0,12/30/2017,0,Dominica,,46,,0,12/30/2017,46,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,46,,0,12/30/2017,46,9,2017,10767
1498,12/30/2017,3.05,Colombia,,46,,3,12/30/2017,46,"1,498",2017,49066
3183,12/30/2017,19.15,Ecuador,,46,,"2,134",12/30/2017,46,"3,183",2017,16625
0,12/30/2017,0,Virgin Islands (UK),,46,,0,12/30/2017,46,0,2017,35
0,12/30/2017,0,Canada,0,46,0,,12/30/2017,46,0,2017,0
2339,12/30/2017,47.68,Costa Rica,,46,,"2,339",12/30/2017,46,"2,339",2017,4906
29,12/30/2017,9.93,Barbados,,46,,2,12/30/2017,46,29,2017,292
1636,12/30/2017,14.8,Bolivia,0,46,,619,12/30/2017,46,"1,636",2017,11052
30634,12/30/2017,14.64,Brazil,,46,,"9,003",12/30/2017,46,"30,634",2017,209288
19,12/30/2017,32.76,Cayman Islands,,46,,0,12/30/2017,46,19,2017,58
86,12/30/2017,21.77,Bahamas,,46,,0,12/30/2017,46,86,2017,395
684,12/30/2017,1.55,Argentina,,46,,250,12/30/2017,46,684,2017,44271
2742,12/30/2017,2.12,Mexico,,46,,"2,742",12/30/2017,46,"2,742",2017,129163
2,12/30/2017,40,Montserrat,,46,,0,12/30/2017,46,2,2017,5
416,12/30/2017,277.33,Curaçao,,46,,140,12/30/2017,46,416,2017,150
706,12/30/2017,613.91,Aruba,,46,,617,12/30/2017,46,706,2017,115
737,12/30/2017,11.85,Nicaragua,,46,,,12/30/2017,46,737,2017,6218
1891,12/30/2017,46.13,Panama,,46,,243,12/30/2017,46,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,46,,2,12/30/2017,46,84,2017,6811
5361,12/30/2017,16.67,Peru,,46,,513,12/30/2017,46,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,46,,0,12/30/2017,46,4,2017,53
12,12/30/2017,70.59,Anguilla,,46,,4,12/30/2017,46,12,2017,17
0,12/30/2017,0,Saint Lucia,0,46,,0,12/30/2017,46,0,2017,165
9,12/30/2017,1.6,Suriname,,46,,1,12/30/2017,46,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,46,,1,12/30/2017,46,28,2017,53
0,10/7/2017,0,Uruguay,0,46,0,,10/7/2017,40,0,2017,3457
,2/24/2018,,French Guiana,,46,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,46,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,46,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,46,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,46,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,46,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,46,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,46,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,46,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,47,,187,12/30/2017,47,"1,132",2017,375
120,12/30/2017,1.3,Honduras,,47,,4,12/30/2017,47,120,2017,9265
157,12/30/2017,5.43,Jamaica,,47,,0,12/30/2017,47,157,2017,2890
685,12/30/2017,4.05,Guatemala,,47,,157,12/30/2017,47,685,2017,16914
7,12/30/2017,6.25,Grenada,,47,,6,12/30/2017,47,7,2017,112
0,12/30/2017,0,Dominica,,47,,0,12/30/2017,47,0,2017,74
9,12/30/2017,0.08,Dominican Republic,,47,,0,12/30/2017,47,9,2017,10767
1498,12/30/2017,3.05,Colombia,,47,,3,12/30/2017,47,"1,498",2017,49066
3183,12/30/2017,19.15,Ecuador,,47,,"2,134",12/30/2017,47,"3,183",2017,16625
0,12/30/2017,0,Virgin Islands (UK),,47,,0,12/30/2017,47,0,2017,35
0,12/30/2017,0,Canada,0,47,0,,12/30/2017,47,0,2017,0
2363,12/30/2017,48.17,Costa Rica,,47,,"2,363",12/30/2017,47,"2,363",2017,4906
29,12/30/2017,9.93,Barbados,,47,,2,12/30/2017,47,29,2017,292
1688,12/30/2017,15.27,Bolivia,0,47,,620,12/30/2017,47,"1,688",2017,11052
30850,12/30/2017,14.74,Brazil,,47,,"9,038",12/30/2017,47,"30,850",2017,209288
19,12/30/2017,32.76,Cayman Islands,,47,,0,12/30/2017,47,19,2017,58
86,12/30/2017,21.77,Bahamas,,47,,0,12/30/2017,47,86,2017,395
684,12/30/2017,1.55,Argentina,,47,,250,12/30/2017,47,684,2017,44271
2845,12/30/2017,2.2,Mexico,,47,,"2,845",12/30/2017,47,"2,845",2017,129163
2,12/30/2017,40,Montserrat,,47,,0,12/30/2017,47,2,2017,5
416,12/30/2017,277.33,Curaçao,,47,,140,12/30/2017,47,416,2017,150
706,12/30/2017,613.91,Aruba,,47,,617,12/30/2017,47,706,2017,115
739,12/30/2017,11.88,Nicaragua,,47,,,12/30/2017,47,739,2017,6218
1891,12/30/2017,46.13,Panama,,47,,243,12/30/2017,47,"1,891",2017,4099
84,12/30/2017,1.23,Paraguay,,47,,2,12/30/2017,47,84,2017,6811
5361,12/30/2017,16.67,Peru,,47,,513,12/30/2017,47,"5,361",2017,32165
4,12/30/2017,7.55,Saint Kitts and Nevis,,47,,0,12/30/2017,47,4,2017,53
12,12/30/2017,70.59,Anguilla,,47,,4,12/30/2017,47,12,2017,17
0,12/30/2017,0,Saint Lucia,0,47,,0,12/30/2017,47,0,2017,165
9,12/30/2017,1.6,Suriname,,47,,1,12/30/2017,47,9,2017,563
28,12/30/2017,52.83,Turks and Caicos Islands,,47,,1,12/30/2017,47,28,2017,53
0,10/7/2017,0,Uruguay,0,47,0,,10/7/2017,40,0,2017,3457
,2/24/2018,,French Guiana,,47,,,2/24/2018,-,,2017,283
,4/11/2020,,El Salvador,,47,,,4/11/2020,-,,2017,6378
,12/30/2017,,United States of America,,47,,,12/30/2017,-,,2017,324460
,2/17/2018,,Guadeloupe,,47,,,2/17/2018,-,,2017,450
,12/31/2016,,Trinidad and Tobago,,47,,,12/31/2016,-,,2017,1369
,2/17/2018,,Martinique,,47,,,2/17/2018,-,,2017,385
,4/4/2020,,Venezuela,,47,,,4/4/2020,-,,2017,31977
,12/30/2017,,Cuba,,47,,,12/30/2017,-,,2017,11485
,12/31/2016,,Antigua and Barbuda,,47,,,12/31/2016,-,,2017,95
1132,12/30/2017,301.87,Belize,,48,,187,12/30/2017,48,"1,132",2017,375
690,12/30/2017,4.08,Guatemala,,48,,158,12/30/2017,48,690,2017,16914
120,12/30/2017,1.3,Honduras,,48,,4,12/30/2017,48,120,2017,9265
